cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label,aggregate,predicted_aggregate
1441683_2018,141818000.0,0.6254570152110539,1.6325885312419686,-0.4054489563444071,0.5882290960400213,-65.87758972380061,-6.369225412765021,38206000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,915896129.93,-0.1637091551368855,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30715728
1441683_2019,172506000.0,0.64767389908653,1.96553286376668,-0.038319629503925,0.4143531351102429,-997.1390771428572,-0.3880573374514928,44743000.0,83861266591.87967,17.619227944989397,-0.9048406818672228,-90.48406818672228,-90.48406818672228,-180.96813637344457,1319214999.06,-0.015578451574919,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.21932039
1441683_2020,215807000.0,0.7085559127040151,2.3441188545622498,-0.8590162346036794,0.3313255316706978,-188.69259214266512,-7.11522684474748,50864000.0,83861266591.87967,17.619227944989397,24.303854875283445,2430.3854875283446,2430.3854875283446,4860.770975056689,6316861907.16,-0.3567417227011647,0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.38502672
1441683_2021,265166000.0,0.7181030117072299,1.5680624510362922,-2.218004680077203,0.4339345198822034,-29.400298649383465,-17.830619075972383,20186000.0,83861266591.87967,17.619227944989397,1.647817904830182,164.7817904830182,164.7817904830182,329.5635809660364,2606071872.58,-0.9985918031678797,1,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.4616473
1477720_2021,198263000.0,0.8733898962132826,2.7267794660989995,-1.3110601932127817,0.309252841382024,-26.97816635964291,-40.049866065348006,-146826000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,5711547600.0,-7.366132006541178,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23118678
929940_2019,499949030.3697675,0.7131518015000071,1.4192572758667903,3.7076768317105984,0.2608406138490647,22.164822806869307,20.85216955135938,141873471.30813953,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,5823452555.34,0.07014624124076202,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38492024
929940_2020,499949030.3697675,0.7131518015000071,2.773755000042644,3.391545129076031,0.1607989961119911,35.65631456979767,15.74890456892473,141873471.30813953,83861266591.87967,17.619227944989397,-0.1258421064650939,-12.584210646509398,-12.584210646509398,-25.168421293018795,8189221423.56,0.07014624124076202,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.3845681
929940_2021,499949030.3697675,0.7131518015000071,5.428651169363386,4.70906830234821,0.0795947209798142,-44136327.03428463,17.985325057237,141873471.30813953,83861266591.87967,17.619227944989397,0.3924396201523048,39.24396201523048,39.24396201523048,78.48792403046096,12963213669.441956,0.07014624124076202,0,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.3846132
884144_2020,38093000.0,0.5815103729372434,1.0234498875788165,-0.8598313125988403,2.4031293553857456,-8.257433633744098,-11.19853350085477,141873471.30813953,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,134687000.0,-0.5949879623550011,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.1540232
884144_2021,46564000.0,0.6121687000420698,1.0730416706037986,0.1594268024765328,1.4713473205257837,49.11344816786721,2.0178210313447926,141873471.30813953,83861266591.87967,17.619227944989397,-1.195757464287904,-119.57574642879038,-119.57574642879038,-239.1514928575808,156819240.0,0.1164733347924418,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30765805
1362190_2021,499949030.3697675,0.7131518015000071,2.213890870185449,-1.2425885439440314,0.1261798422751971,-5.6494967978042085,-15.985105018618723,141873471.30813953,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,80273700.0,0.07014624124076202,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07760826
769397_2019,181999784.0,0.9999988131868132,0.703980531896402,2.9489516864175025e-07,1.1108858315230508,499160432.7666151,3.123340574462949,181997691.1,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,32295680000.0,0.299537037037037,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.4086495
769397_2020,3050.4,0.931618971994014,0.826074801192843,9.776663628076573e-07,1.389382822615451,201346806.5268065,9.257660768234786,667.9000000000001,83861266591.87967,17.619227944989397,2.3153013910355487,231.5301391035549,231.5301391035549,463.0602782071097,43188890000.0,0.9930555555555556,0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.48964533
769397_2021,3548.3,0.936128113127902,0.8293237471963621,5.501821493624773,1.262049711117143,50.42511835788776,46.84943192834154,966.2000000000004,83861266591.87967,17.619227944989397,4.632634032634033,463.2634032634033,463.2634032634033,926.5268065268066,60923.628,5.396158999553372,0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6923076923076923,0.54793864
769397_2022,4087.3,0.931811964253146,0.6893300743253354,2.2777268560953257,1.371626013478841,109.66635412474848,17.00249734870514,1036.0999999999997,83861266591.87967,17.619227944989397,-0.5886442641946698,-58.86442641946697,-58.86442641946697,-117.72885283893396,54504.17799999999,2.052870714580752,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5384615384615384,0.5381531
8670_2020,6144.699999999999,0.421164100947237,1.0477153080666255,5.737380786229356,5.237404819025764,25.950866004459755,42.87924620145336,141873471.30813953,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,64007.811,0.292062853015358,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.30814952
8670_2021,6365.1,0.4241872925746731,1.0694845490723144,6.132877035638424,6.718541119204247,32.38610506061189,45.82811590624504,141873471.30813953,83861266591.87967,17.619227944989397,0.0535171295357794,5.351712953577945,5.351712953577945,10.70342590715589,84155.294,0.3076932185527702,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3073629
1348036_2019,499949030.3697675,0.7131518015000071,2.0788285562340687,-6.481768412354096e-07,0.2791802807008203,-113009282.86852588,-5.140140503999992e-06,40864000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,5673066000.0,0.07014624124076202,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15416339
1348036_2020,499949030.3697675,0.7131518015000071,2.197945364535504,-5.784288367937172e-07,0.2309437632666145,-285065317.4796748,-2.998414862386775e-06,81127000.0,83861266591.87967,17.619227944989397,-0.0199203187250996,-1.99203187250996,-1.99203187250996,-3.98406374501992,14025213619.999998,0.07014624124076202,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15376505
1348036_2021,499949030.3697675,0.7131518015000071,3.127899336413745,-1.4376428169531618e-06,0.3311044787262399,-89806729.79233228,-7.302492938104373e-06,98279000.0,83861266591.87967,17.619227944989397,1.5447154471544715,154.47154471544715,154.47154471544715,308.9430894308943,11243802570.000002,0.07014624124076202,0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3076923076923077,0.33691776
1418100_2020,2159000000.0,0.7514792899408284,1.3887423043095866,0.4442929685606407,0.7846790890269151,36.01227372972973,2.5534851621808143,838000000.0,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,1332454128.0,0.0518207282913165,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3078644
1418100_2021,2221000000.0,0.7470568449377732,1.4503190519598903,-0.1545492119286027,0.7477845944103613,-128.0498279676923,-0.8861622358554875,1503000000.0,83861266591.87967,17.619227944989397,-1.351351351351351,-135.13513513513513,-135.13513513513513,-270.27027027027026,1664647763.58,-0.0182072829131652,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23174182
1015739_2021,499949030.3697675,0.7131518015000071,6.761017244382511,-0.2694549828814657,0.0587146392849107,-44136327.03428463,-5.95635009920432,141873471.30813953,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,12963213669.441956,-4.813223140495868,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.15701833
1576169_2020,138753000.0,0.5174628273930507,3.742494942243686,-0.7515906224430584,0.1433962440721426,-19.26580716631683,-5.684426258273265,126420000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,468101316.72,-0.1877840294308591,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15386519
1576169_2021,140384000.0,0.5335826710300764,1.5526330361592555,-0.9613112996216888,0.1672617476393577,-23.92565239694087,-7.448005668319927,117003000.0,83861266591.87967,17.619227944989397,0.3238671440918632,32.38671440918632,32.38671440918632,64.77342881837264,769592535.0,-0.2486011067486938,1,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.3288639
1031308_2020,499949030.3697675,0.7131518015000071,0.7308653112951209,0.4648866659946954,0.6281835563537544,87.13951800128042,17.071755589228633,317305000.0,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,11024978957.04,0.07014624124076202,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38424966
1031308_2021,499949030.3697675,0.7131518015000071,1.0369724891138523,0.3298519882645153,0.6332595795501197,146.52026278296418,9.937247082282564,311128000.0,83861266591.87967,17.619227944989397,-0.2634266248290797,-26.342662482907976,-26.342662482907976,-52.68532496581595,13654516329.27,0.07014624124076202,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3081103
1626450_2021,499949030.3697675,0.7131518015000071,7.236757892725796,-1.0603780890874142,0.1188386877057554,-33.35602683986071,-14.507322056987174,-27464000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,2557640070.0,0.07014624124076202,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.12063667
1786352_2020,118456000.0,0.7516243654822335,1.4190018528822248,-0.1044641175362591,1.956547155105222,-863.55010818608,-0.9706619496781964,4946000.0,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,7183873349.999999,-0.2125229920294297,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.28467357
1786352_2021,176459000.0,0.7405997523765555,1.5505441683411023,-1.2062981461102178e-07,0.8374249906829111,-1518530063.1578948,-4.1049203231364484e-07,-52161000.0,83861266591.87967,17.619227944989397,-0.999998629642986,-99.9998629642986,-99.9998629642986,-199.9997259285972,17311242720.0,-2.912323727774372e-07,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38447165
1280058_2019,481999000.0,0.5353028521039556,0.7428312249642762,0.7278771980433237,2.1599570995447834,-44136327.03428463,2.6011131401211,445569000.0,83861266591.87967,17.619227944989397,0.0,0.0,0.0,0.0,12963213669.441956,0.0284591706020687,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.19467738
1280058_2020,485154000.0,0.5312570150204935,0.8082265315708247,0.7278771980433237,1.859583127661878,-44136327.03428463,1.4160594388976866,465308000.0,83861266591.87967,17.619227944989397,-0.3519482700705408,-35.19482700705408,-35.19482700705408,-70.38965401410816,12963213669.441956,0.0184430147410282,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15405026
1280058_2021,484545000.0,0.5222853385646841,0.7668947903449072,0.7278771980433237,1.1452173383546955,-44136327.03428463,0.588073198496894,468101000.0,83861266591.87967,17.619227944989397,-0.2616301671634055,-26.163016716340547,-26.163016716340547,-52.32603343268109,12963213669.441956,0.0133110625722729,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.22999033
1666134_2019,230001000.0,0.795917308011738,3.494765624622579,-0.0327725268032962,0.3687978263774442,-1573.2689856192037,-0.3265778807180081,141873471.30813953,83861266591.87967,17.619227944989397,-0.0,-0.0,-0.0,-0.0,2883802050.6400003,-0.0310809665112335,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23068175
1666134_2020,282765000.0,0.8039103079857962,2.78180580200553,-0.153565789661191,0.3891176168332348,-868.5528221765636,-1.4223595303548031,141873471.30813953,83861266591.87967,17.619227944989397,3.832515002727769,383.25150027277687,383.25150027277687,766.5030005455537,7693640898.84,-0.1501992369648156,0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.4616767
1666134_2021,327835000.0,0.7700972032341569,4.177880010044113,-0.2556106209171408,0.5153950498735387,-405.06924019234594,-2.4089166825109487,141873471.30813953,83861266591.87967,17.619227944989397,0.7020772183337096,70.20772183337097,70.20772183337097,140.41544366674194,6107228934.38,-0.2185959519805138,0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5382136
